58.8,-38.4,-49.2
60.6,-34.2,-57
60.6,-34.2,-57
60.6,-34.2,-57
60.6,-34.2,-57
60.6,-34.2,-57
60.6,-28.2,-57.6
60.6,-28.2,-57.6
60.6,-28.2,-57.6
60.6,-28.2,-57.6
60.6,-28.2,-57.6
57,-25.2,-52.8
57,-25.2,-52.8
57,-25.2,-52.8
57,-25.2,-52.8
57,-25.2,-52.8
57,-25.2,-52.2
57,-25.2,-52.2
57,-25.2,-52.2
57,-25.2,-52.2
57,-25.2,-52.2
60,-27,-59.4
60,-27,-59.4
60,-27,-59.4
60,-27,-59.4
60,-27,-59.4
64.2,-31.2,-62.4
64.2,-31.2,-62.4
64.2,-31.2,-62.4
64.2,-31.2,-62.4
64.2,-31.2,-62.4
64.8,-37.2,-61.8
64.8,-37.2,-61.8
64.8,-37.2,-61.8
64.8,-37.2,-61.8
64.8,-37.2,-61.8
64.8,-35.4,-64.2
64.8,-35.4,-64.2
64.8,-35.4,-64.2
64.8,-35.4,-64.2
64.8,-35.4,-64.2
63.6,-30.6,-66
63.6,-30.6,-66
63.6,-30.6,-66
63.6,-30.6,-66
63.6,-30.6,-66
60,-22.8,-69
60,-22.8,-69
60,-22.8,-69
60,-22.8,-69
60,-22.8,-69
58.8,-24,-74.4
58.8,-24,-74.4
58.8,-24,-74.4
58.8,-24,-74.4
58.8,-24,-74.4
62.4,-24,-77.4
62.4,-24,-77.4
62.4,-24,-77.4
62.4,-24,-77.4
62.4,-24,-77.4
58.8,-29.4,-78
58.8,-29.4,-78
58.8,-29.4,-78
58.8,-29.4,-78
58.8,-29.4,-78
63,-33,-79.8
63,-33,-79.8
63,-33,-79.8
63,-33,-79.8
63,-33,-79.8
64.2,-36.6,-78.60001
64.2,-36.6,-78.60001
64.2,-36.6,-78.60001
64.2,-36.6,-78.60001
64.2,-36.6,-78.60001
65.4,-34.8,-74.4
65.4,-34.8,-74.4
65.4,-34.8,-74.4
65.4,-34.8,-74.4
65.4,-34.8,-74.4
63.6,-32.4,-76.8
63.6,-32.4,-76.8
63.6,-32.4,-76.8
63.6,-32.4,-76.8
63.6,-32.4,-76.8
63,-28.8,-79.2
63,-28.8,-79.2
63,-28.8,-79.2
63,-28.8,-79.2
63,-28.8,-79.2
59.4,-28.2,-82.2
59.4,-28.2,-82.2
59.4,-28.2,-82.2
59.4,-28.2,-82.2
59.4,-28.2,-82.2
58.8,-22.8,-84
58.8,-22.8,-84
58.8,-22.8,-84
58.8,-22.8,-84
58.8,-22.8,-84
56.4,-20.4,-78.60001
56.4,-20.4,-78.60001
56.4,-20.4,-78.60001
56.4,-20.4,-78.60001
56.4,-20.4,-78.60001
55.8,-14.4,-73.2
55.8,-14.4,-73.2
55.8,-14.4,-73.2
55.8,-14.4,-73.2
55.8,-14.4,-73.2
55.2,-16.2,-75
55.2,-16.2,-75
55.2,-16.2,-75
55.2,-16.2,-75
55.2,-16.2,-75
57.6,-16.8,-72
57.6,-16.8,-72
57.6,-16.8,-72
57.6,-16.8,-72
57.6,-16.8,-72
57,-19.2,-73.8
57,-19.2,-73.8
57,-19.2,-73.8
57,-19.2,-73.8
57,-19.2,-73.8
54,-15,-80.4
54,-15,-80.4
54,-15,-80.4
54,-15,-80.4
54,-15,-80.4
49.8,-13.2,-84.60001
49.8,-13.2,-84.60001
49.8,-13.2,-84.60001
49.8,-13.2,-84.60001
49.8,-13.2,-84.60001
50.4,-12,-81.60001
50.4,-12,-81.60001
50.4,-12,-81.60001
50.4,-12,-81.60001
50.4,-12,-81.60001
52.8,-14.4,-81
52.8,-14.4,-81
52.8,-14.4,-81
52.8,-14.4,-81
52.8,-14.4,-81
54.6,-15,-78.60001
54.6,-15,-78.60001
54.6,-15,-78.60001
54.6,-15,-78.60001
