global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/11 05:06:34:806,34951,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:811,34956,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:817,34962,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:822,34967,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:828,34973,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:833,34978,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:838,34983,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:843,34988,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:848,34993,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:853,34998,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:859,35004,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:864,35009,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:870,35015,-0.7595215,0.036621094,0.5827637,-0.03511943,-0.04576168,0.0063853506,0.13232422,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:875,35020,-0.7595215,0.036621094,0.5827637,-0.03511943,-0.04576168,0.0063853506,0.13232422,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:881,35026,-0.7595215,0.036621094,0.5827637,-0.03511943,-0.04576168,0.0063853506,0.13232422,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:887,35032,-0.7595215,0.036621094,0.5827637,-0.03511943,-0.04576168,0.0063853506,0.13232422,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:893,35038,-0.7595215,0.036621094,0.5827637,-0.03511943,-0.04576168,0.0063853506,0.13232422,0.42333984,-0.22705078,0.8666992
